campaign_name,campaign_id,adset_name,adset_id,spend,impressions,clicks,ctr,cpc,date_start,date_stop,website_purchase_roas,spend_eur
23 DECEMBER - Classic Herringbone Trousers - 1.60 - SINGLE PRODUCT,120214412769880719,BROAD 2,120214412769890719,6.44,449,17,3.786192,0.378824,2023-07-27,2025-03-18,,6.1824
23 DECEMBER - Classic Herringbone Trousers - 1.60 - SINGLE PRODUCT,120214412769880719,STACK 2,120214413649630719,2.8,196,5,2.55102,0.56,2023-07-27,2025-03-18,,2.6879999999999997
23 DECEMBER - Classic Herringbone Trousers - 1.60 - SINGLE PRODUCT,120214412769880719,BROAD 1,120214413649650719,13.35,641,20,3.120125,0.6675,2023-07-27,2025-03-18,,12.815999999999999
23 DECEMBER - Classic Herringbone Trousers - 1.60 - SINGLE PRODUCT,120214412769880719,STACK 1,120214413649700719,1.81,160,4,2.5,0.4525,2023-07-27,2025-03-18,,1.7376
23 DECEMBER - Christmas Snowman Sweater- 1.54 - SINGLE PRODUCT,120214413668510719,STACK 2,120214413668600719,6.74,452,5,1.106195,1.348,2023-07-27,2025-03-18,,6.4704
23 DECEMBER - Christmas Snowman Sweater- 1.54 - SINGLE PRODUCT,120214413668510719,BROAD 1,120214413926120719,4.98,247,3,1.214575,1.66,2023-07-27,2025-03-18,,4.7808
23 DECEMBER - Christmas Snowman Sweater- 1.54 - SINGLE PRODUCT,120214413668510719,BROAD 2,120214413926140719,7.14,618,10,1.618123,0.714,2023-07-27,2025-03-18,,6.854399999999999
23 DECEMBER - Christmas Snowman Sweater- 1.54 - SINGLE PRODUCT,120214413668510719,STACK 1,120214413926150719,4.97,340,6,1.764706,0.828333,2023-07-27,2025-03-18,,4.771199999999999
23 DECEMBER - Elegant Wool Beret- 1.38 - SINGLE PRODUCT,120214413973060719,STACK 2,120214413972970719,2.25,100,0,0,,2023-07-27,2025-03-18,,2.16
23 DECEMBER - Elegant Wool Beret- 1.38 - SINGLE PRODUCT,120214413973060719,STACK 1,120214414013000719,15.67,547,21,3.839122,0.74619,2023-07-27,2025-03-18,,15.043199999999999
23 DECEMBER - Elegant Wool Beret- 1.38 - SINGLE PRODUCT,120214413973060719,BROAD 1,120214414013030719,6.74,264,6,2.272727,1.123333,2023-07-27,2025-03-18,,6.4704
23 DECEMBER - Elegant Wool Beret- 1.38 - SINGLE PRODUCT,120214413973060719,BROAD 2,120214414013050719,3.51,159,2,1.257862,1.755,2023-07-27,2025-03-18,,3.3695999999999997
27 DECEMBER - Stylish Striped Sports Tracksuit- 1.56 - SINGLE PRODUCT,120214499921930719,STACK 1,120214499921940719,3.96,290,30,10.344828,0.132,2023-07-27,2025-03-18,,3.8015999999999996
27 DECEMBER - Stylish Striped Sports Tracksuit- 1.56 - SINGLE PRODUCT,120214499921930719,STACK 2,120214500804950719,0.69,71,6,8.450704,0.115,2023-07-27,2025-03-18,,0.6623999999999999
27 DECEMBER - Stylish Striped Sports Tracksuit- 1.56 - SINGLE PRODUCT,120214499921930719,BROAD 1,120214500804960719,7.77,398,70,17.58794,0.111,2023-07-27,2025-03-18,,7.459199999999999
27 DECEMBER - Stylish Striped Sports Tracksuit- 1.56 - SINGLE PRODUCT,120214499921930719,BROAD 2,120214500804970719,15.4,953,130,13.641133,0.118462,2023-07-27,2025-03-18,,14.783999999999999
27 DECEMBER - Elegant Men's Fur-lined Winter Coat- 1.59 - SINGLE PRODUCT,120214501246520719,BROAD 2,120214501246530719,2.9,297,3,1.010101,0.966667,2023-07-27,2025-03-18,,2.784
27 DECEMBER - Elegant Men's Fur-lined Winter Coat- 1.59 - SINGLE PRODUCT,120214501246520719,BROAD 1,120214505076760719,5.76,414,8,1.932367,0.72,2023-07-27,2025-03-18,,5.529599999999999
27 DECEMBER - Elegant Men's Fur-lined Winter Coat- 1.59 - SINGLE PRODUCT,120214501246520719,STACK 1,120214505076810719,0.98,72,4,5.555556,0.245,2023-07-27,2025-03-18,,0.9408
27 DECEMBER - Elegant Men's Fur-lined Winter Coat- 1.59 - SINGLE PRODUCT,120214501246520719,STACK 2,120214505076840719,6.17,500,14,2.8,0.440714,2023-07-27,2025-03-18,,5.9232
27 DECEMBER - Sparkling Long-sleeved Sequin Mini Dress- 1.58 - SINGLE PRODUCT,120214505224130719,STACK 2,120214505224210719,3.63,147,6,4.081633,0.605,2023-07-27,2025-03-18,,3.4848
27 DECEMBER - Sparkling Long-sleeved Sequin Mini Dress- 1.58 - SINGLE PRODUCT,120214505224130719,BROAD 2,120214505452880719,4.02,182,7,3.846154,0.574286,2023-07-27,2025-03-18,,3.8591999999999995
27 DECEMBER - Sparkling Long-sleeved Sequin Mini Dress- 1.58 - SINGLE PRODUCT,120214505224130719,STACK 1,120214505452890719,3.39,193,1,0.518135,3.39,2023-07-27,2025-03-18,,3.2544
27 DECEMBER - Sparkling Long-sleeved Sequin Mini Dress- 1.58 - SINGLE PRODUCT,120214505224130719,BROAD 1,120214505452910719,4.46,217,6,2.764977,0.743333,2023-07-27,2025-03-18,,4.2816
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,STACK 1,120214526621630719,3.49,256,25,9.765625,0.1396,2023-07-27,2025-03-18,,3.3504
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,STACK 2,120214583153420719,3.86,269,32,11.895911,0.120625,2023-07-27,2025-03-18,,3.7055999999999996
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,BROAD 1,120214583153430719,5.13,239,18,7.531381,0.285,2023-07-27,2025-03-18,,4.924799999999999
30 DECEMBER - Classic Leather Jacket - 1.57 - SINGLE PRODUCT,120214526621580719,BROAD 2,120214583153440719,17.23,897,97,10.813824,0.177629,2023-07-27,2025-03-18,,16.5408
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,BROAD 1,120214583168190719,10.09,694,102,14.697406,0.098922,2023-07-27,2025-03-18,,9.686399999999999
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,STACK 1,120214583292580719,18.97,1178,174,14.770798,0.109023,2023-07-27,2025-03-18,,18.211199999999998
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,STACK 2,120214583292590719,2.53,152,15,9.868421,0.168667,2023-07-27,2025-03-18,,2.4288
30 DECEMBER - Casual Long-sleeved Men's Shirt - 1.48 - SINGLE PRODUCT,120214583168200719,BROAD 2,120214583292610719,6.96,360,43,11.944444,0.16186,2023-07-27,2025-03-18,,6.6815999999999995
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,BROAD 1,120214583381510719,7.27,326,28,8.588957,0.259643,2023-07-27,2025-03-18,,6.9792
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,BROAD 2,120214583439640719,1.92,112,10,8.928571,0.192,2023-07-27,2025-03-18,,1.8432
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,STACK 1,120214583439650719,27.83,1811,296,16.344561,0.09402,2023-07-27,2025-03-18,,26.716799999999996
31 DECEMBER - Men's Cashmere Sweater - 1.49 - SINGLE PRODUCT,120214583381520719,STACK 2,120214583439660719,2.24,137,23,16.788321,0.097391,2023-07-27,2025-03-18,,2.1504000000000003
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,STACK 2,120214583533700719,25.58,1575,231,14.666667,0.110736,2023-07-27,2025-03-18,,24.5568
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,STACK 1,120214583649690719,67.4,4741,591,12.465725,0.114044,2023-07-27,2025-03-18,,64.70400000000001
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,BROAD 1,120214583649720719,16.27,772,78,10.103627,0.20859,2023-07-27,2025-03-18,,15.6192
31 DECEMBER - Stylish Button-down Cardigan - 1.56 - SINGLE PRODUCT,120214583533640719,BROAD 2,120214583649730719,5.56,354,31,8.757062,0.179355,2023-07-27,2025-03-18,,5.337599999999999
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,BROAD 1,120214583676500719,11.44,915,41,4.480874,0.279024,2023-07-27,2025-03-18,,10.982399999999998
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,BROAD 2,120214583736900719,7.27,519,26,5.009634,0.279615,2023-07-27,2025-03-18,,6.9792
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,STACK 1,120214583736910719,10.33,777,36,4.633205,0.286944,2023-07-27,2025-03-18,,9.9168
31 DECEMBER - Warm and Elegant Hooded Fur and Leather Jacket - 1.57 - SINGLE PRODUCT,120214583676510719,STACK 2,120214583736930719,5.32,380,13,3.421053,0.409231,2023-07-27,2025-03-18,,5.1072
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,BROAD 1,120214602476400719,4.37,272,29,10.661765,0.15069,2023-07-27,2025-03-18,,4.1952
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,STACK 1,120214602829780719,7.71,465,33,7.096774,0.233636,2023-07-27,2025-03-18,,7.401599999999999
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,STACK 2,120214602829790719,18.11,983,54,5.493388,0.33537,2023-07-27,2025-03-18,,17.3856
1 JANUARY - Warm Knitted Sweater - 1.54 - SINGLE PRODUCT,120214602476410719,BROAD 2,120214602829800719,21.23,1310,99,7.557252,0.214444,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '2.428168'}]",20.3808
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,BROAD 1,120214602924700719,10.01,1022,20,1.956947,0.5005,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '4.118881'}]",9.609599999999999
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,BROAD 2,120214602969090719,15.94,1130,18,1.59292,0.885556,2023-07-27,2025-03-18,,15.302399999999999
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,STACK 1,120214602969110719,5.31,333,12,3.603604,0.4425,2023-07-27,2025-03-18,,5.097599999999999
1 JANUARY - Cashmere and Wool Patchwork Print Sweater - 1.49 - SINGLE PRODUCT,120214602924660719,STACK 2,120214602969160719,20.23,1438,33,2.294854,0.61303,2023-07-27,2025-03-18,,19.4208
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,BROAD 1,120214602980230719,3.35,346,5,1.445087,0.67,2023-07-27,2025-03-18,,3.2159999999999997
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,STACK 1,120214603011180719,42.47,3866,99,2.560786,0.42899,2023-07-27,2025-03-18,,40.7712
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,STACK 2,120214603011190719,5.37,1412,8,0.566572,0.67125,2023-07-27,2025-03-18,,5.1552
1 JANUARY - Cozy Graphic Sweater - 1.59 - SINGLE PRODUCT,120214602980200719,BROAD 2,120214603011250719,1.09,139,0,0,,2023-07-27,2025-03-18,,1.0464
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,BROAD 1,120214603040010719,5.79,414,18,4.347826,0.321667,2023-07-27,2025-03-18,,5.5584
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,STACK 2,120214603063300719,0.33,25,2,8,0.165,2023-07-27,2025-03-18,,0.3168
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,STACK 1,120214603063310719,40.07,3494,118,3.377218,0.339576,2023-07-27,2025-03-18,,38.4672
1 JANUARY - Soft Fur-lined Slippers - 1.55 - SINGLE PRODUCT,120214603039950719,BROAD 2,120214603063340719,6.95,715,19,2.657343,0.365789,2023-07-27,2025-03-18,,6.672
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,STACK 1,120214603169510719,4.77,161,4,2.484472,1.1925,2023-07-27,2025-03-18,,4.579199999999999
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,STACK 2,120214603237230719,4.68,124,3,2.419355,1.56,2023-07-27,2025-03-18,,4.4928
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,BROAD 1,120214603237250719,7.68,467,19,4.068522,0.404211,2023-07-27,2025-03-18,,7.3728
2 JANUARY - Women's Leather Ankle Boots - 1.56 - SINGLE PRODUCT,120214603169430719,BROAD 2,120214603237270719,22.48,1318,73,5.538695,0.307945,2023-07-27,2025-03-18,,21.5808
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,STACK 2,120214603283400719,3.13,126,2,1.587302,1.565,2023-07-27,2025-03-18,,3.0048
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,BROAD 1,120214603320650719,21.9,826,17,2.058111,1.288235,2023-07-27,2025-03-18,,21.023999999999997
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,BROAD 2,120214603320690719,7.83,330,13,3.939394,0.602308,2023-07-27,2025-03-18,,7.5168
"2 JANUARY - Comfortable, Waterproof Cargo Pants - 1.56 - SINGLE PRODUCT",120214603283280719,STACK 1,120214603320700719,6.85,344,15,4.360465,0.456667,2023-07-27,2025-03-18,,6.576
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,BROAD 2,120214603333120719,0.98,71,0,0,,2023-07-27,2025-03-18,,0.9408
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,BROAD 1,120214603357260719,14.8,1276,24,1.880878,0.616667,2023-07-27,2025-03-18,,14.208
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,STACK 2,120214603357300719,14.97,1191,33,2.770781,0.453636,2023-07-27,2025-03-18,,14.3712
2 JANUARY - Elegant Classic Wool Winter coat - 1.58 - SINGLE PRODUCT,120214603333050719,STACK 1,120214603357310719,18.82,1404,20,1.424501,0.941,2023-07-27,2025-03-18,,18.0672
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,BROAD 1,120214603397610719,27.56,2195,37,1.685649,0.744865,2023-07-27,2025-03-18,,26.4576
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,BROAD 2,120214603420150719,13.6,595,33,5.546218,0.412121,2023-07-27,2025-03-18,,13.056
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,STACK 1,120214603420180719,5.95,275,5,1.818182,1.19,2023-07-27,2025-03-18,,5.712
2 JANUARY - Cherry Print Oversized Jacket - 1.53 - SINGLE PRODUCT,120214603397510719,STACK 2,120214603420190719,3.6,230,9,3.913043,0.4,2023-07-27,2025-03-18,,3.456
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,STACK 2,120214603426810719,3.89,334,7,2.095808,0.555714,2023-07-27,2025-03-18,,3.7344
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,BROAD 1,120214603452570719,19.86,946,31,3.276956,0.640645,2023-07-27,2025-03-18,,19.0656
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,BROAD 2,120214603452580719,4.44,203,8,3.940887,0.555,2023-07-27,2025-03-18,,4.2624
2 JANUARY - High Waisted Sculpting Cargo Pants - 1.60 - SINGLE PRODUCT,120214603427090719,STACK 1,120214603452630719,2.55,256,7,2.734375,0.364286,2023-07-27,2025-03-18,,2.448
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,STACK 1,120214617113320719,5.34,253,6,2.371542,0.89,2023-07-27,2025-03-18,,5.126399999999999
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,BROAD 1,120214617134720719,2.76,134,12,8.955224,0.23,2023-07-27,2025-03-18,,2.6495999999999995
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,BROAD 2,120214617134730719,24.36,1704,59,3.462441,0.412881,2023-07-27,2025-03-18,,23.3856
3 JANUARY - Warm Winter Wool Sweater - 1.37 - SINGLE PRODUCT,120214617113250719,STACK 2,120214617134790719,8.13,404,11,2.722772,0.739091,2023-07-27,2025-03-18,,7.8048
3 JANUARY - Elegant Cozy Cardigan - 1.45 - SINGLE PRODUCT,120214637119290719,BROAD 1,120214637119300719,4.92,376,25,6.648936,0.1968,2023-07-27,2025-03-18,,4.723199999999999
3 JANUARY - Elegant Cozy Cardigan - 1.45 - SINGLE PRODUCT,120214637119290719,STACK 2,120214637282760719,13.6,791,50,6.321113,0.272,2023-07-27,2025-03-18,,13.056
3 JANUARY - Elegant Cozy Cardigan - 1.45 - SINGLE PRODUCT,120214637119290719,BROAD 2,120214637282790719,17.4,1152,78,6.770833,0.223077,2023-07-27,2025-03-18,,16.703999999999997
3 JANUARY - Elegant Cozy Cardigan - 1.45 - SINGLE PRODUCT,120214637119290719,STACK 1,120214637282810719,10.89,987,36,3.647416,0.3025,2023-07-27,2025-03-18,,10.4544
3 JANUARY - Pullover Hooded Sweater - 1.55 - SINGLE PRODUCT,120214637340170719,BROAD 1,120214637340200719,7.71,601,16,2.66223,0.481875,2023-07-27,2025-03-18,,7.401599999999999
3 JANUARY - Pullover Hooded Sweater - 1.55 - SINGLE PRODUCT,120214637340170719,BROAD 2,120214637872630719,16.29,1711,26,1.519579,0.626538,2023-07-27,2025-03-18,,15.638399999999999
3 JANUARY - Pullover Hooded Sweater - 1.55 - SINGLE PRODUCT,120214637340170719,STACK 1,120214637872640719,10.18,756,11,1.455026,0.925455,2023-07-27,2025-03-18,,9.7728
3 JANUARY - Pullover Hooded Sweater - 1.55 - SINGLE PRODUCT,120214637340170719,STACK 2,120214637872680719,5.63,409,12,2.933985,0.469167,2023-07-27,2025-03-18,,5.4048
3 JANUARY - Luxurious Glitter Knit Zip-up Sweater - 1.59 - SINGLE PRODUCT,120214638001000719,BROAD 1,120214638000980719,8.16,242,17,7.024793,0.48,2023-07-27,2025-03-18,,7.8336
3 JANUARY - Luxurious Glitter Knit Zip-up Sweater - 1.59 - SINGLE PRODUCT,120214638001000719,STACK 2,120214638803260719,11.97,482,64,13.278008,0.187031,2023-07-27,2025-03-18,,11.491200000000001
3 JANUARY - Luxurious Glitter Knit Zip-up Sweater - 1.59 - SINGLE PRODUCT,120214638001000719,BROAD 2,120214638803300719,16.03,607,61,10.049423,0.262787,2023-07-27,2025-03-18,,15.3888
3 JANUARY - Luxurious Glitter Knit Zip-up Sweater - 1.59 - SINGLE PRODUCT,120214638001000719,STACK 1,120214638803320719,6.57,245,20,8.163265,0.3285,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '11.202435'}]",6.3072
3 JANUARY - Classic Fur-lined Leather Jacket - 1.57 - SINGLE PRODUCT,120214638850820719,STACK 1,120214638850850719,5.5,387,6,1.550388,0.916667,2023-07-27,2025-03-18,,5.279999999999999
3 JANUARY - Classic Fur-lined Leather Jacket - 1.57 - SINGLE PRODUCT,120214638850820719,BROAD 1,120214639456810719,3.67,440,5,1.136364,0.734,2023-07-27,2025-03-18,,3.5231999999999997
3 JANUARY - Classic Fur-lined Leather Jacket - 1.57 - SINGLE PRODUCT,120214638850820719,BROAD 2,120214639456820719,21.33,1907,40,2.097535,0.53325,2023-07-27,2025-03-18,,20.476799999999997
3 JANUARY - Classic Fur-lined Leather Jacket - 1.57 - SINGLE PRODUCT,120214638850820719,STACK 2,120214639456850719,11.75,764,23,3.010471,0.51087,2023-07-27,2025-03-18,,11.28
4 JANUARY -  Elegant Pleated Dress - 1.58 - SINGLE PRODUCT,120214650470880719,BROAD 1,120214650470920719,8.67,426,19,4.460094,0.456316,2023-07-27,2025-03-18,,8.3232
4 JANUARY -  Elegant Pleated Dress - 1.58 - SINGLE PRODUCT,120214650470880719,BROAD 2,120214650491000719,9.22,452,17,3.761062,0.542353,2023-07-27,2025-03-18,,8.8512
4 JANUARY -  Elegant Pleated Dress - 1.58 - SINGLE PRODUCT,120214650470880719,STACK 1,120214650491010719,5.76,366,11,3.005464,0.523636,2023-07-27,2025-03-18,,5.529599999999999
4 JANUARY -  Elegant Pleated Dress - 1.58 - SINGLE PRODUCT,120214650470880719,STACK 2,120214650491030719,2.42,157,7,4.458599,0.345714,2023-07-27,2025-03-18,,2.3232
4 JANUARY - Balaclava Hooded Jacket - 1.68 - SINGLE PRODUCT,120214650523560719,STACK 2,120214650523600719,14.61,1887,31,1.642819,0.47129,2023-07-27,2025-03-18,,14.025599999999999
4 JANUARY - Balaclava Hooded Jacket - 1.68 - SINGLE PRODUCT,120214650523560719,BROAD 1,120214650576060719,7.08,700,18,2.571429,0.393333,2023-07-27,2025-03-18,,6.7968
4 JANUARY - Balaclava Hooded Jacket - 1.68 - SINGLE PRODUCT,120214650523560719,BROAD 2,120214650576070719,2.46,304,5,1.644737,0.492,2023-07-27,2025-03-18,,2.3615999999999997
4 JANUARY - Balaclava Hooded Jacket - 1.68 - SINGLE PRODUCT,120214650523560719,STACK 1,120214650576080719,2.04,148,2,1.351351,1.02,2023-07-27,2025-03-18,,1.9584
4 JANUARY - Stylish Quilted Winter Jacket  - 1.57- SINGLE PRODUCT,120214650589090719,STACK 1,120214650589070719,10.15,477,26,5.450734,0.390385,2023-07-27,2025-03-18,,9.744
4 JANUARY - Stylish Quilted Winter Jacket  - 1.57- SINGLE PRODUCT,120214650589090719,STACK 2,120214650644000719,10.82,338,23,6.804734,0.470435,2023-07-27,2025-03-18,,10.3872
4 JANUARY - Stylish Quilted Winter Jacket  - 1.57- SINGLE PRODUCT,120214650589090719,BROAD 1,120214650644010719,32.95,1431,110,7.686932,0.299545,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.869499'}]",31.632
4 JANUARY - Stylish Quilted Winter Jacket  - 1.57- SINGLE PRODUCT,120214650589090719,BROAD 2,120214650644040719,24.1,865,53,6.127168,0.454717,2023-07-27,2025-03-18,,23.136
4 JANUARY - Stylish Winter Boots  - 1.58 - SINGLE PRODUCT,120214650657780719,STACK 2,120214650657730719,6.46,432,13,3.009259,0.496923,2023-07-27,2025-03-18,,6.2016
4 JANUARY - Stylish Winter Boots  - 1.58 - SINGLE PRODUCT,120214650657780719,STACK 1,120214650692070719,12.29,761,36,4.730618,0.341389,2023-07-27,2025-03-18,,11.798399999999999
4 JANUARY - Stylish Winter Boots  - 1.58 - SINGLE PRODUCT,120214650657780719,BROAD 1,120214650692080719,4.84,346,9,2.601156,0.537778,2023-07-27,2025-03-18,,4.6464
4 JANUARY - Stylish Winter Boots  - 1.58 - SINGLE PRODUCT,120214650657780719,BROAD 2,120214650692090719,3.05,183,9,4.918033,0.338889,2023-07-27,2025-03-18,,2.928
4 JANUARY - Sporty Hooded Winter Jacket  - 1.48 - SINGLE PRODUCT,120214650713950719,BROAD 1,120214650713910719,4.4,448,6,1.339286,0.733333,2023-07-27,2025-03-18,,4.224
4 JANUARY - Sporty Hooded Winter Jacket  - 1.48 - SINGLE PRODUCT,120214650713950719,BROAD 2,120214650725800719,7.74,713,3,0.420757,2.58,2023-07-27,2025-03-18,,7.4304
4 JANUARY - Sporty Hooded Winter Jacket  - 1.48 - SINGLE PRODUCT,120214650713950719,STACK 1,120214650725830719,4.55,371,4,1.078167,1.1375,2023-07-27,2025-03-18,,4.367999999999999
4 JANUARY - Sporty Hooded Winter Jacket  - 1.48 - SINGLE PRODUCT,120214650713950719,STACK 2,120214650725870719,8.71,865,6,0.693642,1.451667,2023-07-27,2025-03-18,,8.361600000000001
5 JANUARY - Glittery Long-Sleeved Fringe Dress - 1.53 - SINGLE PRODUCT,120214664011520719,STACK 1,120214664011500719,4.88,412,8,1.941748,0.61,2023-07-27,2025-03-18,,4.6848
5 JANUARY - Glittery Long-Sleeved Fringe Dress - 1.53 - SINGLE PRODUCT,120214664011520719,STACK 2,120214664112440719,7.66,592,18,3.040541,0.425556,2023-07-27,2025-03-18,,7.3536
5 JANUARY - Glittery Long-Sleeved Fringe Dress - 1.53 - SINGLE PRODUCT,120214664011520719,BROAD 1,120214664112450719,5.7,348,7,2.011494,0.814286,2023-07-27,2025-03-18,,5.4719999999999995
5 JANUARY - Glittery Long-Sleeved Fringe Dress - 1.53 - SINGLE PRODUCT,120214664011520719,BROAD 2,120214664112480719,12.21,942,14,1.4862,0.872143,2023-07-27,2025-03-18,,11.7216
5 JANUARY - Warm Down Jacket - 1.57 - SINGLE PRODUCT,120214691512340719,STACK 1,120214691512400719,28.6,1728,61,3.530093,0.468852,2023-07-27,2025-03-18,,27.456
5 JANUARY - Warm Down Jacket - 1.57 - SINGLE PRODUCT,120214691512340719,STACK 2,120214691545790719,13.97,1005,51,5.074627,0.273922,2023-07-27,2025-03-18,,13.411200000000001
5 JANUARY - Warm Down Jacket - 1.57 - SINGLE PRODUCT,120214691512340719,BROAD 1,120214691545800719,6.4,324,12,3.703704,0.533333,2023-07-27,2025-03-18,,6.144
5 JANUARY - Warm Down Jacket - 1.57 - SINGLE PRODUCT,120214691512340719,BROAD 2,120214691545830719,41.97,2330,109,4.678112,0.385046,2023-07-27,2025-03-18,,40.291199999999996
5 JANUARY - Stand Collar Quilted Winter Jacket - 1.57 - SINGLE PRODUCT,120214691568880719,STACK 1,120214691569010719,5.82,376,5,1.329787,1.164,2023-07-27,2025-03-18,,5.5872
5 JANUARY - Stand Collar Quilted Winter Jacket - 1.57 - SINGLE PRODUCT,120214691568880719,STACK 2,120214691595040719,7.63,488,19,3.893443,0.401579,2023-07-27,2025-03-18,,7.3248
5 JANUARY - Stand Collar Quilted Winter Jacket - 1.57 - SINGLE PRODUCT,120214691568880719,BROAD 1,120214691595050719,13.22,1302,25,1.920123,0.5288,2023-07-27,2025-03-18,,12.6912
5 JANUARY - Stand Collar Quilted Winter Jacket - 1.57 - SINGLE PRODUCT,120214691568880719,BROAD 2,120214691595060719,2.3,199,7,3.517588,0.328571,2023-07-27,2025-03-18,,2.2079999999999997
6 JANUARY - Soft Cashmere Zip-up Jacket - 1.57 - SINGLE PRODUCT,120214691636140719,STACK 1,120214691636110719,12.85,680,41,6.029412,0.313415,2023-07-27,2025-03-18,,12.335999999999999
6 JANUARY - Soft Cashmere Zip-up Jacket - 1.57 - SINGLE PRODUCT,120214691636140719,BROAD 2,120214691646770719,7.78,578,19,3.287197,0.409474,2023-07-27,2025-03-18,,7.4688
6 JANUARY - Soft Cashmere Zip-up Jacket - 1.57 - SINGLE PRODUCT,120214691636140719,STACK 2,120214691646780719,2.12,127,3,2.362205,0.706667,2023-07-27,2025-03-18,,2.0352
